target,selection,crossbreed,mutation,prob,survival,generations,MSE,triangles,population_size,time
.\test_images\flag_argentina.png,roulette,ring,single,0.5,additive,358,497.1768,20,30,13.4993
.\test_images\flag_argentina.png,roulette,ring,single,0.5,additive,722,499.6376,20,20,17.4683
.\test_images\flag_argentina.png,roulette,ring,single,0.5,additive,1854,499.9809,20,10,26.5705
.\test_images\flag_argentina.png,roulette,ring,single,0.1,additive,1381,499.3125,20,30,37.8648
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.1,exclusive,2000,2720.3145,20,30,95.9769
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.5,exclusive,2000,4352.5913,20,20,77.3459
.\test_images\flag_argentina.png,roulette,ring,single,0.1,exclusive,2000,583.4736,20,20,42.1727
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,additive,937,499.8547,20,10,15.0626
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,additive,220,499.1215,20,30,11.0886
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,additive,386,499.1364,20,20,13.6149
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,additive,219,494.7166,20,30,13.2458
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,additive,416,492.8466,20,20,14.8286
.\test_images\flag_argentina.png,roulette,ring,single,0.5,exclusive,2000,702.0579,20,10,33.7864
.\test_images\flag_argentina.png,roulette,ring,single,0.1,exclusive,1685,495.6838,20,30,51.3020
.\test_images\flag_argentina.png,roulette,ring,single,0.5,exclusive,2000,658.6357,20,20,46.6711
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,exclusive,2000,815.3221,20,10,37.2095
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.5,additive,2000,1177.5432,20,30,122.3749
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,additive,2000,510.9982,20,10,41.9687
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,exclusive,2000,2946.3989,20,10,39.1201
.\test_images\flag_argentina.png,roulette,one-point,uniform,0.5,exclusive,2000,5094.1650,20,30,122.7930
.\test_images\flag_argentina.png,roulette,ring,single,0.5,exclusive,1700,498.3142,20,30,62.3948
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,exclusive,2000,783.5471,20,20,55.0959
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,additive,2000,1319.4780,20,10,46.4567
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,exclusive,2000,5138.6172,20,10,39.0269
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,additive,2000,3783.8333,20,10,34.2665
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,exclusive,2000,3312.7749,20,10,25.8038
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,exclusive,1865,493.6975,20,30,72.7230
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,additive,2000,2695.8430,20,20,40.6725
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,exclusive,2000,3341.6292,20,20,69.0969
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,additive,2000,1479.9183,20,10,29.4649
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,additive,2000,647.3671,20,20,77.2603
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,exclusive,2000,2908.0796,20,20,44.4722
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,exclusive,2000,1537.8636,20,10,28.4571
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,additive,1369,494.0630,20,10,22.8813
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,exclusive,2000,5812.1519,20,20,78.2020
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,additive,2000,2443.8245,20,30,56.9907
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,additive,779,496.8638,20,20,23.2755
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,exclusive,2000,2375.0793,20,30,92.5827
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,additive,2000,792.2300,20,20,45.4885
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,additive,555,499.9091,20,30,26.6859
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,additive,619,491.9786,20,10,14.3133
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,additive,431,499.8480,20,20,14.2577
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,exclusive,2000,818.1401,20,20,45.5263
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,exclusive,1623,490.5916,20,10,24.2313
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,exclusive,2000,2668.6841,20,30,63.7404
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,additive,416,497.1220,20,30,20.2689
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,additive,510,499.8888,20,10,10.5148
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,additive,2000,719.6030,20,30,63.5248
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,additive,308,489.8517,20,30,17.1468
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,additive,2000,975.6578,20,30,117.0871
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,additive,699,494.5353,20,20,25.0618
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,exclusive,2000,674.0720,20,30,66.5953
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,exclusive,2000,761.3379,20,10,38.9722
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,exclusive,2000,4429.5366,20,30,114.2243
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,exclusive,2000,563.1379,20,20,59.1310
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,exclusive,2000,3817.6099,20,10,42.7120
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,exclusive,2000,908.8027,20,20,60.9934
.\test_images\flag_argentina.png,universal,one-point,single,0.01,additive,2000,3163.0608,20,10,25.3080
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,additive,2000,1302.4755,20,10,52.9781
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,exclusive,2000,5104.4434,20,10,42.9697
.\test_images\flag_argentina.png,universal,one-point,single,0.01,exclusive,2000,3540.0796,20,10,22.8039
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,exclusive,2000,545.9575,20,30,79.6115
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,exclusive,2000,3189.9358,20,20,66.1688
.\test_images\flag_argentina.png,universal,one-point,single,0.01,additive,2000,2601.7483,20,20,46.8690
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,exclusive,2000,740.0552,20,30,90.4649
.\test_images\flag_argentina.png,universal,one-point,single,0.1,additive,2000,1563.9523,20,10,32.2592
.\test_images\flag_argentina.png,universal,one-point,single,0.01,additive,2000,2178.6243,20,30,50.5835
.\test_images\flag_argentina.png,universal,one-point,single,0.01,exclusive,2000,2431.9531,20,20,41.1701
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,additive,2000,1143.4851,20,20,80.4313
.\test_images\flag_argentina.png,universal,one-point,single,0.1,exclusive,2000,1363.0284,20,10,30.8277
.\test_images\flag_argentina.png,universal,one-point,single,0.5,additive,332,495.6801,20,30,13.1140
.\test_images\flag_argentina.png,universal,one-point,single,0.5,additive,1649,498.4148,20,10,25.5120
.\test_images\flag_argentina.png,universal,one-point,single,0.1,additive,1338,491.4801,20,30,39.0718
.\test_images\flag_argentina.png,universal,one-point,single,0.5,additive,754,499.8128,20,20,20.8735
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,exclusive,2000,5131.8701,20,20,82.0462
.\test_images\flag_argentina.png,universal,one-point,single,0.01,exclusive,2000,2030.9824,20,30,55.6357
.\test_images\flag_argentina.png,universal,one-point,single,0.1,exclusive,1255,497.8634,20,30,36.5745
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,exclusive,2000,2678.6321,20,30,103.5417
.\test_images\flag_argentina.png,universal,one-point,single,0.1,additive,2000,657.3155,20,20,47.7086
.\test_images\flag_argentina.png,universal,one-point,single,0.1,exclusive,2000,797.2589,20,20,45.2058
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,additive,228,498.6419,20,30,11.2370
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,additive,808,492.4399,20,10,15.4697
.\test_images\flag_argentina.png,universal,one-point,single,0.5,exclusive,2000,592.3725,20,10,29.1638
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,additive,545,499.5339,20,20,22.1962
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,additive,255,498.2223,20,30,15.2132
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,additive,411,493.5471,20,20,16.7650
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,additive,1380,499.5348,20,10,28.2722
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,exclusive,2000,566.4344,20,10,34.2780
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,additive,2000,1246.2327,20,30,124.1189
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,exclusive,2000,5387.3394,20,30,116.9614
.\test_images\flag_argentina.png,universal,one-point,single,0.5,exclusive,2000,768.1136,20,20,57.5353
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,exclusive,2000,3005.7998,20,10,44.4555
.\test_images\flag_argentina.png,universal,ring,single,0.01,additive,2000,2990.2808,20,10,18.4794
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,exclusive,2000,720.0338,20,20,55.9519
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,additive,2000,1329.8182,20,10,47.1065
.\test_images\flag_argentina.png,universal,one-point,single,0.5,exclusive,1976,499.8780,20,30,73.9171
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,exclusive,2000,4638.5928,20,10,42.6262
.\test_images\flag_argentina.png,universal,ring,single,0.01,additive,2000,2453.9302,20,20,35.1918
.\test_images\flag_argentina.png,universal,ring,single,0.01,exclusive,2000,3305.6672,20,10,29.9053
.\test_images\flag_argentina.png,universal,ring,single,0.1,additive,2000,1147.4392,20,10,21.1557
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,exclusive,2000,3011.0659,20,20,74.1250
.\test_images\flag_argentina.png,universal,ring,single,0.1,exclusive,2000,1126.2628,20,10,18.8026
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,exclusive,2000,752.9548,20,30,84.1536
.\test_images\flag_argentina.png,universal,ring,single,0.01,exclusive,2000,2830.7874,20,20,34.6698
.\test_images\flag_argentina.png,universal,ring,single,0.5,additive,758,485.0350,20,10,10.9065
.\test_images\flag_argentina.png,universal,ring,single,0.01,additive,2000,2048.1240,20,30,53.1252
.\test_images\flag_argentina.png,universal,ring,single,0.1,additive,2000,596.6697,20,20,38.5513
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,additive,2000,1337.5609,20,20,81.9065
.\test_images\flag_argentina.png,universal,ring,single,0.1,additive,1369,499.5283,20,30,35.9300
.\test_images\flag_argentina.png,universal,ring,single,0.5,additive,402,499.5823,20,30,15.8754
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,additive,477,499.8737,20,10,8.4494
.\test_images\flag_argentina.png,universal,ring,single,0.01,exclusive,2000,2053.5579,20,30,51.7757
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,exclusive,2000,5090.2241,20,20,82.8712
.\test_images\flag_argentina.png,universal,ring,single,0.1,exclusive,2000,616.0043,20,20,36.3532
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,additive,320,496.2444,20,20,10.6963
.\test_images\flag_argentina.png,universal,ring,single,0.5,additive,895,491.5505,20,20,24.7438
.\test_images\flag_argentina.png,universal,ring,single,0.5,exclusive,1929,482.0190,20,10,24.4640
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,exclusive,2000,2839.3870,20,30,106.0096
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,additive,409,499.2585,20,30,19.0176
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,additive,577,495.3041,20,10,11.0079
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,additive,196,498.9735,20,30,10.4297
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,additive,537,484.9845,20,20,16.9256
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,exclusive,2000,698.7023,20,10,27.5562
.\test_images\flag_argentina.png,universal,ring,single,0.1,exclusive,1711,495.1248,20,30,56.0656
.\test_images\flag_argentina.png,universal,ring,single,0.5,exclusive,1844,499.9402,20,20,47.8822
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,additive,2000,1329.9410,20,30,122.2795
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,exclusive,2000,3543.4368,20,10,36.4754
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,exclusive,2000,4096.6304,20,30,117.1968
.\test_images\flag_argentina.png,universal,ring,single,0.5,exclusive,1835,498.2404,20,30,63.1857
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,additive,2000,1481.4713,20,10,41.0130
.\test_images\flag_argentina.png,universal,uniform,single,0.01,additive,2000,3848.2090,20,10,26.4135
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,exclusive,2000,5774.2168,20,10,41.3510
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,exclusive,2000,1003.2094,20,20,65.4494
.\test_images\flag_argentina.png,universal,uniform,single,0.01,exclusive,2000,4293.5571,20,10,28.5924
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,exclusive,2000,2920.9519,20,20,64.3514
.\test_images\flag_argentina.png,universal,uniform,single,0.01,additive,2000,2436.1580,20,20,46.6752
.\test_images\flag_argentina.png,universal,uniform,single,0.1,additive,2000,1477.2013,20,10,25.2540
.\test_images\flag_argentina.png,universal,uniform,single,0.01,exclusive,2000,2513.3884,20,20,39.5039
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,exclusive,2000,856.2386,20,30,86.0879
.\test_images\flag_argentina.png,universal,uniform,single,0.1,exclusive,2000,1871.0914,20,10,28.4675
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,exclusive,2000,5138.2729,20,20,72.8363
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,additive,2000,906.5181,20,20,80.4243
.\test_images\flag_argentina.png,universal,uniform,single,0.1,additive,1840,476.8757,20,20,41.0389
.\test_images\flag_argentina.png,universal,uniform,single,0.5,additive,581,481.0279,20,20,16.7035
.\test_images\flag_argentina.png,universal,uniform,single,0.01,additive,2000,2552.4465,20,30,59.6999
.\test_images\flag_argentina.png,universal,uniform,single,0.5,additive,397,490.4831,20,30,15.9157
.\test_images\flag_argentina.png,universal,uniform,single,0.01,exclusive,2000,2110.4448,20,30,53.8654
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,additive,574,483.8203,20,10,10.2668
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,exclusive,2000,2498.2954,20,30,96.5265
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,additive,459,499.0462,20,20,15.1301
.\test_images\flag_argentina.png,universal,uniform,single,0.5,additive,1668,495.5370,20,10,32.2234
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,additive,409,496.2310,20,10,8.8258
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,additive,343,499.9030,20,30,17.1851
.\test_images\flag_argentina.png,universal,uniform,single,0.1,exclusive,2000,872.3171,20,20,45.9921
.\test_images\flag_argentina.png,universal,uniform,single,0.1,additive,1880,499.2932,20,30,59.9248
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,additive,2000,837.0974,20,30,103.5237
.\test_images\flag_argentina.png,universal,uniform,single,0.5,exclusive,2000,584.2074,20,10,31.5181
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,additive,340,499.7099,20,20,14.2733
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,exclusive,2000,4300.0737,20,30,108.5420
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,exclusive,2000,749.5728,20,10,37.9887
.\test_images\flag_argentina.png,universal,uniform,single,0.5,exclusive,1815,499.0309,20,20,50.6174
.\test_images\flag_argentina.png,universal,uniform,single,0.1,exclusive,2000,663.0887,20,30,76.5747
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,exclusive,2000,3950.7065,20,10,45.3746
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,additive,844,497.6431,20,30,45.9084
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,additive,2000,1167.2462,20,10,44.9238
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,additive,2000,3158.2419,20,10,25.6877
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,exclusive,2000,5190.5630,20,10,43.2394
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,exclusive,2000,843.5746,20,20,73.0804
.\test_images\flag_argentina.png,universal,uniform,single,0.5,exclusive,2000,750.3364,20,30,82.1118
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,exclusive,2000,4065.3694,20,10,25.4755
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,additive,2000,2109.8289,20,20,40.3522
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,exclusive,2000,3215.2090,20,20,70.5110
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,exclusive,2000,685.5358,20,30,91.1811
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.1,additive,2000,1128.5544,20,10,32.7327
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,exclusive,2000,2603.7153,20,20,40.7091
